ID or #		Start	End	Type	Contig
Tb927.11.10800:mRNA-p1-CDS1		2888236	2889024	complete	NODE_1_length_313583_cov_12.867365:246873-247661
utr_Tb927.11.10800:mRNA_1		2888010	2888235	complete	NODE_1_length_313583_cov_12.867365:246647-246872
Tb927.9.3360		699095	700262	complete	NODE_130_length_48154_cov_11.732931:41636-40469
Tb927.9.3360:mRNA		699095	700262	complete	NODE_130_length_48154_cov_11.732931:41636-40469
exon_Tb927.9.3360-E1		699095	700262	complete	NODE_130_length_48154_cov_11.732931:41636-40469
Tb927.9.3360:mRNA-p1-CDS1		699144	700214	complete	NODE_130_length_48154_cov_11.732931:41587-40517
utr_Tb927.9.3360:mRNA_1		699095	699143	complete	NODE_130_length_48154_cov_11.732931:41636-41588
utr_Tb927.9.3360:mRNA_2		700215	700262	complete	NODE_130_length_48154_cov_11.732931:40516-40469
Tb927.11.14090		3730897	3732936	complete	NODE_16_length_161417_cov_11.482949:147318-149357
Tb927.11.14090:mRNA		3730897	3732936	complete	NODE_16_length_161417_cov_11.482949:147318-149357
exon_Tb927.11.14090-E1		3730897	3732936	complete	NODE_16_length_161417_cov_11.482949:147318-149357
Tb927.11.14090:mRNA-p1-CDS1		3731214	3732656	complete	NODE_16_length_161417_cov_11.482949:147635-149077
utr_Tb927.11.14090:mRNA_1		3730897	3731213	complete	NODE_16_length_161417_cov_11.482949:147318-147634
utr_Tb927.11.14090:mRNA_2		3732657	3732936	complete	NODE_16_length_161417_cov_11.482949:149078-149357
Tb927.6.1620		552236	553477	complete	NODE_37_length_117564_cov_11.276345:56374-57615
Tb927.6.1620:mRNA		552236	553477	complete	NODE_37_length_117564_cov_11.276345:56374-57615
exon_Tb927.6.1620-E1		552236	553477	complete	NODE_37_length_117564_cov_11.276345:56374-57615
Tb927.6.1620:mRNA-p1-CDS1		552484	553284	complete	NODE_37_length_117564_cov_11.276345:56622-57422
utr_Tb927.6.1620:mRNA_1		552236	552483	complete	NODE_37_length_117564_cov_11.276345:56374-56621
utr_Tb927.6.1620:mRNA_2		553285	553477	complete	NODE_37_length_117564_cov_11.276345:57423-57615
Tb927.4.770		211670	216207	complete	NODE_11_length_180711_cov_11.541886:45941-41404
Tb927.4.770:mRNA		211670	216207	complete	NODE_11_length_180711_cov_11.541886:45941-41404
exon_Tb927.4.770-E1		211670	216207	complete	NODE_11_length_180711_cov_11.541886:45941-41404
Tb927.4.770:mRNA-p1-CDS1		212180	216040	complete	NODE_11_length_180711_cov_11.541886:45431-41571
utr_Tb927.4.770:mRNA_1		211670	212179	complete	NODE_11_length_180711_cov_11.541886:45941-45432
utr_Tb927.4.770:mRNA_2		216041	216207	complete	NODE_11_length_180711_cov_11.541886:41570-41404
Tb927.9.11930		1863758	1866733	complete	NODE_27_length_124960_cov_11.084879:99411-96436
Tb927.9.11930:mRNA		1863758	1866733	complete	NODE_27_length_124960_cov_11.084879:99411-96436
exon_Tb927.9.11930-E1		1863758	1866733	complete	NODE_27_length_124960_cov_11.084879:99411-96436
Tb927.9.11930:mRNA-p1-CDS1		1863844	1866150	complete	NODE_27_length_124960_cov_11.084879:99325-97019
utr_Tb927.9.11930:mRNA_1		1863758	1863843	complete	NODE_27_length_124960_cov_11.084879:99411-99326
utr_Tb927.9.11930:mRNA_2		1866151	1866733	complete	NODE_27_length_124960_cov_11.084879:97018-96436
Tb927.8.5700		1686379	1687631	complete	NODE_6_length_248609_cov_11.448771:205873-204621
Tb927.8.5700:mRNA		1686379	1687631	complete	NODE_6_length_248609_cov_11.448771:205873-204621
exon_Tb927.8.5700-E1		1686379	1687631	complete	NODE_6_length_248609_cov_11.448771:205873-204621
Tb927.8.5700:mRNA-p1-CDS1		1686435	1687631	complete	NODE_6_length_248609_cov_11.448771:205817-204621
utr_Tb927.8.5700:mRNA_1		1686379	1686434	complete	NODE_6_length_248609_cov_11.448771:205873-205818
Tb927.1.3450		736446	740175	partial	NODE_30_length_122476_cov_12.494130:90279-91977,NODE_30_length_122476_cov_12.494130:92078-94203
Tb927.1.3450:mRNA		736446	740175	partial	NODE_30_length_122476_cov_12.494130:90279-91977,NODE_30_length_122476_cov_12.494130:92078-94203
exon_Tb927.1.3450-E1		736446	740175	partial	NODE_30_length_122476_cov_12.494130:90279-91977,NODE_30_length_122476_cov_12.494130:92078-94203
Tb927.1.3450:mRNA-p1-CDS1		737757	740132	partial	NODE_30_length_122476_cov_12.494130:91590-91977,NODE_30_length_122476_cov_12.494130:92078-94160
utr_Tb927.1.3450:mRNA_1		736446	737756	complete	NODE_30_length_122476_cov_12.494130:90279-91589
utr_Tb927.1.3450:mRNA_2		740133	740175	complete	NODE_30_length_122476_cov_12.494130:94161-94203
Tb927.7.5610		1516783	1520321	complete	NODE_119_length_51875_cov_10.711244:12455-15993
Tb927.7.5610:mRNA		1516783	1520321	complete	NODE_119_length_51875_cov_10.711244:12455-15993
exon_Tb927.7.5610-E1		1516783	1520321	complete	NODE_119_length_51875_cov_10.711244:12455-15993
Tb927.7.5610:mRNA-p1-CDS1		1516847	1520119	complete	NODE_119_length_51875_cov_10.711244:12519-15791
utr_Tb927.7.5610:mRNA_1		1516783	1516846	complete	NODE_119_length_51875_cov_10.711244:12455-12518
utr_Tb927.7.5610:mRNA_2		1520120	1520321	complete	NODE_119_length_51875_cov_10.711244:15792-15993
Tb927.11.300		67856	68415	complete	NODE_63_length_84260_cov_5.675113:51512-50953
Tb927.11.300:mRNA		67856	68415	complete	NODE_63_length_84260_cov_5.675113:51512-50953
exon_Tb927.11.300-E1		67856	68415	complete	NODE_63_length_84260_cov_5.675113:51512-50953
Tb927.11.300:mRNA-p1-CDS1		67856	68410	complete	NODE_63_length_84260_cov_5.675113:51512-50958
utr_Tb927.11.300:mRNA_1		68411	68415	complete	NODE_63_length_84260_cov_5.675113:50957-50953
Tb927.6.4380		1232008	1233642	complete	NODE_73_length_79587_cov_13.901308:30918-32552
Tb927.6.4380:mRNA		1232008	1233642	complete	NODE_73_length_79587_cov_13.901308:30918-32552
exon_Tb927.6.4380-E1		1232008	1233642	complete	NODE_73_length_79587_cov_13.901308:30918-32552
Tb927.6.4380:mRNA-p1-CDS1		1232008	1233276	complete	NODE_73_length_79587_cov_13.901308:30918-32186
utr_Tb927.6.4380:mRNA_1		1233277	1233642	complete	NODE_73_length_79587_cov_13.901308:32187-32552
Tb927.4.4060		1078313	1081233	partial	NODE_260_length_19646_cov_11.484082:11677-10462,NODE_260_length_19646_cov_11.484082:10361-9129,NODE_260_length_19646_cov_11.484082:9028-8653
Tb927.4.4060:mRNA		1078313	1081233	partial	NODE_260_length_19646_cov_11.484082:11677-10462,NODE_260_length_19646_cov_11.484082:10361-9129,NODE_260_length_19646_cov_11.484082:9028-8653
exon_Tb927.4.4060-E1		1078313	1081233	partial	NODE_260_length_19646_cov_11.484082:11677-10462,NODE_260_length_19646_cov_11.484082:10361-9129,NODE_260_length_19646_cov_11.484082:9028-8653
Tb927.4.4060:mRNA-p1-CDS1		1078313	1081144	partial	NODE_260_length_19646_cov_11.484082:11677-10462,NODE_260_length_19646_cov_11.484082:10361-9129,NODE_260_length_19646_cov_11.484082:9028-8742
utr_Tb927.4.4060:mRNA_1		1081145	1081233	complete	NODE_260_length_19646_cov_11.484082:8741-8653
Tb927.9.8290		1355857	1356539	complete	NODE_162_length_36951_cov_11.394858:19317-19999
Tb927.9.8290:mRNA		1355857	1356539	complete	NODE_162_length_36951_cov_11.394858:19317-19999
exon_Tb927.9.8290-E1		1355857	1356539	complete	NODE_162_length_36951_cov_11.394858:19317-19999
Tb927.9.8290:mRNA-p1-CDS1		1355857	1356513	complete	NODE_162_length_36951_cov_11.394858:19317-19973
utr_Tb927.9.8290:mRNA_1		1356514	1356539	complete	NODE_162_length_36951_cov_11.394858:19974-19999
Tb927.11.11100		2975928	2976478	complete	NODE_179_length_34591_cov_11.430666:747-1297
Tb927.11.11100:mRNA		2975928	2976478	complete	NODE_179_length_34591_cov_11.430666:747-1297
exon_Tb927.11.11100-E1		2975928	2976478	complete	NODE_179_length_34591_cov_11.430666:747-1297
Tb927.11.11100:mRNA-p1-CDS1		2975980	2976423	complete	NODE_179_length_34591_cov_11.430666:799-1242
utr_Tb927.11.11100:mRNA_1		2975928	2975979	complete	NODE_179_length_34591_cov_11.430666:747-798
utr_Tb927.11.11100:mRNA_2		2976424	2976478	complete	NODE_179_length_34591_cov_11.430666:1243-1297
Tb927.7.1380		352510	353216	complete	NODE_12_length_178589_cov_12.103786:59253-58547
Tb927.7.1380:mRNA		352510	353216	complete	NODE_12_length_178589_cov_12.103786:59253-58547
exon_Tb927.7.1380-E1		352510	353216	complete	NODE_12_length_178589_cov_12.103786:59253-58547
Tb927.7.1380:mRNA-p1-CDS1		352592	353047	complete	NODE_12_length_178589_cov_12.103786:59171-58716
utr_Tb927.7.1380:mRNA_1		352510	352591	complete	NODE_12_length_178589_cov_12.103786:59253-59172
utr_Tb927.7.1380:mRNA_2		353048	353216	complete	NODE_12_length_178589_cov_12.103786:58715-58547
Tb927.8.2851		854289	854362	complete	NODE_534_length_8985_cov_11.422317:8170-8243
Tb927.8.2851:tRNA		854289	854362	complete	NODE_534_length_8985_cov_11.422317:8170-8243
exon_Tb927.8.2851-E1		854289	854362	complete	NODE_534_length_8985_cov_11.422317:8170-8243
Tb927.7.2250		581709	583968	complete	NODE_58_length_86697_cov_11.062538:68096-70355
Tb927.7.2250:mRNA		581709	583968	complete	NODE_58_length_86697_cov_11.062538:68096-70355
exon_Tb927.7.2250-E1		581709	583968	complete	NODE_58_length_86697_cov_11.062538:68096-70355
Tb927.7.2250:mRNA-p1-CDS1		581709	583715	complete	NODE_58_length_86697_cov_11.062538:68096-70102
utr_Tb927.7.2250:mRNA_1		583716	583968	complete	NODE_58_length_86697_cov_11.062538:70103-70355
Tb927.3.170		14316	15879	complete	NODE_1032_length_5103_cov_6.064266:2490-4053
Tb927.3.170:pseudogenic_transcript		14316	15879	complete	NODE_1032_length_5103_cov_6.064266:2490-4053
exon_Tb927.3.170-E1		14316	15879	complete	NODE_1032_length_5103_cov_6.064266:2490-4053
Tb927.3.170:pseudogenic_transcript-p1-CDS1		14316	15878	complete	NODE_1032_length_5103_cov_6.064266:2490-4052
utr_Tb927.3.170:pseudogenic_transcript_1		15879	15879	complete	NODE_1032_length_5103_cov_6.064266:4053-4053
Tb927.11.12590		3374530	3375708	complete	NODE_10_length_204262_cov_11.864471:156415-157593
Tb927.11.12590:mRNA		3374530	3375708	complete	NODE_10_length_204262_cov_11.864471:156415-157593
exon_Tb927.11.12590-E1		3374530	3375708	complete	NODE_10_length_204262_cov_11.864471:156415-157593
Tb927.11.12590:mRNA-p1-CDS1		3374724	3375485	complete	NODE_10_length_204262_cov_11.864471:156609-157370
utr_Tb927.11.12590:mRNA_1		3374530	3374723	complete	NODE_10_length_204262_cov_11.864471:156415-156608
utr_Tb927.11.12590:mRNA_2		3375486	3375708	complete	NODE_10_length_204262_cov_11.864471:157371-157593
Tb927.10.15570		3821329	3823254	complete	NODE_23_length_138674_cov_10.732426:9654-7729
Tb927.10.15570:mRNA		3821329	3823254	complete	NODE_23_length_138674_cov_10.732426:9654-7729
exon_Tb927.10.15570-E1		3821329	3823254	complete	NODE_23_length_138674_cov_10.732426:9654-7729
Tb927.10.15570:mRNA-p1-CDS1		3821563	3823254	complete	NODE_23_length_138674_cov_10.732426:9420-7729
utr_Tb927.10.15570:mRNA_1		3821329	3821562	complete	NODE_23_length_138674_cov_10.732426:9654-9421
Tb927.10.12040		2928005	2929722	complete	NODE_157_length_37994_cov_11.448770:7010-5293
Tb927.10.12040:mRNA		2928005	2929722	complete	NODE_157_length_37994_cov_11.448770:7010-5293
exon_Tb927.10.12040-E1		2928005	2929722	complete	NODE_157_length_37994_cov_11.448770:7010-5293
Tb927.10.12040:mRNA-p1-CDS1		2928033	2929274	complete	NODE_157_length_37994_cov_11.448770:6982-5741
utr_Tb927.10.12040:mRNA_1		2928005	2928032	complete	NODE_157_length_37994_cov_11.448770:7010-6983
utr_Tb927.10.12040:mRNA_2		2929275	2929722	complete	NODE_157_length_37994_cov_11.448770:5740-5293
Tb927.4.4100		1086027	1088190	complete	NODE_260_length_19646_cov_11.484082:3859-1696
Tb927.4.4100:mRNA		1086027	1088190	complete	NODE_260_length_19646_cov_11.484082:3859-1696
exon_Tb927.4.4100-E1		1086027	1088190	complete	NODE_260_length_19646_cov_11.484082:3859-1696
Tb927.4.4100:mRNA-p1-CDS1		1086027	1087646	complete	NODE_260_length_19646_cov_11.484082:3859-2240
utr_Tb927.4.4100:mRNA_1		1087647	1088190	complete	NODE_260_length_19646_cov_11.484082:2239-1696
Tb09.v4.0054		1	787	partial	NODE_1388_length_3942_cov_7.197671:3942-3253
Tb09.v4.0054:pseudogenic_transcript		1	787	partial	NODE_1388_length_3942_cov_7.197671:3942-3253
exon_Tb09.v4.0054-E1		1	787	partial	NODE_1388_length_3942_cov_7.197671:3942-3253
Tb09.v4.0054:pseudogenic_transcript-p1-CDS1		2	787	partial	NODE_1388_length_3942_cov_7.197671:3942-3253
Tb927.10.8040		2002023	2004563	complete	NODE_15_length_163773_cov_12.639417:92316-89776
Tb927.10.8040:mRNA		2002023	2004563	complete	NODE_15_length_163773_cov_12.639417:92316-89776
exon_Tb927.10.8040-E1		2002023	2004563	complete	NODE_15_length_163773_cov_12.639417:92316-89776
Tb927.10.8040:mRNA-p1-CDS1		2002232	2004319	complete	NODE_15_length_163773_cov_12.639417:92107-90020
utr_Tb927.10.8040:mRNA_1		2002023	2002231	complete	NODE_15_length_163773_cov_12.639417:92316-92108
utr_Tb927.10.8040:mRNA_2		2004320	2004563	complete	NODE_15_length_163773_cov_12.639417:90019-89776
Tb6.NT.40		592728	593447	complete	NODE_37_length_117564_cov_11.276345:96866-97585
Tb6.NT.40:ncRNA		592728	593447	complete	NODE_37_length_117564_cov_11.276345:96866-97585
exon_Tb6.NT.40-E1		592728	593447	complete	NODE_37_length_117564_cov_11.276345:96866-97585
Tb927.11.13870		3687023	3687621	complete	NODE_16_length_161417_cov_11.482949:102983-103581
Tb927.11.13870:mRNA		3687023	3687621	complete	NODE_16_length_161417_cov_11.482949:102983-103581
exon_Tb927.11.13870-E1		3687023	3687621	complete	NODE_16_length_161417_cov_11.482949:102983-103581
Tb927.11.13870:mRNA-p1-CDS1		3687052	3687621	complete	NODE_16_length_161417_cov_11.482949:103012-103581
utr_Tb927.11.13870:mRNA_1		3687023	3687051	complete	NODE_16_length_161417_cov_11.482949:102983-103011
Tb927.5.3580		1178636	1179671	complete	NODE_136_length_46941_cov_11.404831:13619-14654
Tb927.5.3580:mRNA		1178636	1179671	complete	NODE_136_length_46941_cov_11.404831:13619-14654
exon_Tb927.5.3580-E1		1178636	1179671	complete	NODE_136_length_46941_cov_11.404831:13619-14654
Tb927.5.3580:mRNA-p1-CDS1		1178720	1179277	complete	NODE_136_length_46941_cov_11.404831:13703-14260
utr_Tb927.5.3580:mRNA_1		1178636	1178719	complete	NODE_136_length_46941_cov_11.404831:13619-13702
utr_Tb927.5.3580:mRNA_2		1179278	1179671	complete	NODE_136_length_46941_cov_11.404831:14261-14654
Tb927.11.15160		4029450	4033595	complete	NODE_129_length_48227_cov_11.173645:14243-18388
Tb927.11.15160:mRNA		4029450	4033595	complete	NODE_129_length_48227_cov_11.173645:14243-18388
exon_Tb927.11.15160-E1		4029450	4033595	complete	NODE_129_length_48227_cov_11.173645:14243-18388
Tb927.11.15160:mRNA-p1-CDS1		4032426	4033556	complete	NODE_129_length_48227_cov_11.173645:17219-18349
utr_Tb927.11.15160:mRNA_1		4029450	4032425	complete	NODE_129_length_48227_cov_11.173645:14243-17218
utr_Tb927.11.15160:mRNA_2		4033557	4033595	complete	NODE_129_length_48227_cov_11.173645:18350-18388
Tb10.v4.0131		1	96	complete	NODE_5895_length_805_cov_5.784341:346-251
Tb10.v4.0131:mRNA		1	96	complete	NODE_5895_length_805_cov_5.784341:346-251
exon_Tb10.v4.0131-E1		1	96	complete	NODE_5895_length_805_cov_5.784341:346-251
Tb10.v4.0131:mRNA-p1-CDS1		1	96	complete	NODE_5895_length_805_cov_5.784341:346-251
Tb927.8.6370		1850583	1852321	complete	NODE_6_length_248609_cov_11.448771:41330-39592
Tb927.8.6370:mRNA		1850583	1852321	complete	NODE_6_length_248609_cov_11.448771:41330-39592
exon_Tb927.8.6370-E1		1850583	1852321	complete	NODE_6_length_248609_cov_11.448771:41330-39592
Tb927.8.6370:mRNA-p1-CDS1		1850987	1852321	complete	NODE_6_length_248609_cov_11.448771:40926-39592
utr_Tb927.8.6370:mRNA_1		1850583	1850986	complete	NODE_6_length_248609_cov_11.448771:41330-40927
Tb927.9.810		190928	192280	complete	NODE_2268_length_2439_cov_13.439881:712-2064
Tb927.9.810:pseudogenic_transcript		190928	192280	complete	NODE_2268_length_2439_cov_13.439881:712-2064
exon_Tb927.9.810-E1		190928	192280	complete	NODE_2268_length_2439_cov_13.439881:712-2064
Tb927.9.810:pseudogenic_transcript-p1-CDS1		190928	192280	complete	NODE_2268_length_2439_cov_13.439881:712-2064
Tb927.9.6730		1107116	1109031	complete	NODE_86_length_66263_cov_11.725531:7808-5893
Tb927.9.6730:mRNA		1107116	1109031	complete	NODE_86_length_66263_cov_11.725531:7808-5893
exon_Tb927.9.6730-E1		1107116	1109031	complete	NODE_86_length_66263_cov_11.725531:7808-5893
Tb927.9.6730:mRNA-p1-CDS1		1107187	1108188	complete	NODE_86_length_66263_cov_11.725531:7737-6736
utr_Tb927.9.6730:mRNA_1		1107116	1107186	complete	NODE_86_length_66263_cov_11.725531:7808-7738
utr_Tb927.9.6730:mRNA_2		1108189	1109031	complete	NODE_86_length_66263_cov_11.725531:6735-5893
Tb927.11.12450		3332802	3335153	complete	NODE_10_length_204262_cov_11.864471:114814-117165
Tb927.11.12450.1		3333512	3335153	complete	NODE_10_length_204262_cov_11.864471:115524-117165
Tb927.11.12450.2		3332802	3335153	complete	NODE_10_length_204262_cov_11.864471:114814-117165
exon_Tb927.11.12450-E1		3332802	3335153	complete	NODE_10_length_204262_cov_11.864471:114814-117165
exon_Tb927.11.12450-E2		3333512	3335153	complete	NODE_10_length_204262_cov_11.864471:115524-117165
Tb927.11.12450.2-p1-CDS1		3333447	3335153	complete	NODE_10_length_204262_cov_11.864471:115459-117165
Tb927.11.12450.1-p1-CDS1		3333519	3335153	complete	NODE_10_length_204262_cov_11.864471:115531-117165
utr_Tb927.11.12450.2_1		3332802	3333446	complete	NODE_10_length_204262_cov_11.864471:114814-115458
utr_Tb927.11.12450.1_1		3333512	3333518	complete	NODE_10_length_204262_cov_11.864471:115524-115530
Tb927.9.2055		461198	461561	complete	NODE_203_length_27562_cov_12.309223:18034-18397
Tb927.9.2055:mRNA		461198	461561	complete	NODE_203_length_27562_cov_12.309223:18034-18397
exon_Tb927.9.2055-E1		461198	461561	complete	NODE_203_length_27562_cov_12.309223:18034-18397
Tb927.9.2055:mRNA-p1-CDS1		461198	461524	complete	NODE_203_length_27562_cov_12.309223:18034-18360
utr_Tb927.9.2055:mRNA_1		461525	461561	complete	NODE_203_length_27562_cov_12.309223:18361-18397
Tb927.11.16615		4411699	4412594	complete	NODE_236_length_21639_cov_11.294036:1287-392
Tb927.11.16615:mRNA		4411699	4412594	complete	NODE_236_length_21639_cov_11.294036:1287-392
exon_Tb927.11.16615-E1		4411699	4412594	complete	NODE_236_length_21639_cov_11.294036:1287-392
Tb927.11.16615:mRNA-p1-CDS1		4412131	4412418	complete	NODE_236_length_21639_cov_11.294036:855-568
utr_Tb927.11.16615:mRNA_1		4411699	4412130	complete	NODE_236_length_21639_cov_11.294036:1287-856
utr_Tb927.11.16615:mRNA_2		4412419	4412594	complete	NODE_236_length_21639_cov_11.294036:567-392
Tb927.5.2520		870245	873182	complete	NODE_5_length_305400_cov_11.117656:271834-268897
Tb927.5.2520:mRNA		870245	873182	complete	NODE_5_length_305400_cov_11.117656:271834-268897
exon_Tb927.5.2520-E1		870245	873182	complete	NODE_5_length_305400_cov_11.117656:271834-268897
Tb927.5.2520:mRNA-p1-CDS1		870438	873182	complete	NODE_5_length_305400_cov_11.117656:271641-268897
utr_Tb927.5.2520:mRNA_1		870245	870437	complete	NODE_5_length_305400_cov_11.117656:271834-271642
Tb927.4.4040		1073135	1074828	partial	NODE_260_length_19646_cov_11.484082:16771-15118
Tb927.4.4040:mRNA		1073135	1074828	partial	NODE_260_length_19646_cov_11.484082:16771-15118
exon_Tb927.4.4040-E1		1073135	1074828	partial	NODE_260_length_19646_cov_11.484082:16771-15118
Tb927.4.4040:mRNA-p1-CDS1		1073890	1074669	complete	NODE_260_length_19646_cov_11.484082:16056-15277
utr_Tb927.4.4040:mRNA_1		1073135	1073889	partial	NODE_260_length_19646_cov_11.484082:16771-16057
utr_Tb927.4.4040:mRNA_2		1074670	1074828	complete	NODE_260_length_19646_cov_11.484082:15276-15118
Tb927.10.290		84839	85854	complete	NODE_232_length_22415_cov_10.614334:20961-19946
Tb927.10.290:mRNA		84839	85854	complete	NODE_232_length_22415_cov_10.614334:20961-19946
exon_Tb927.10.290-E1		84839	85854	complete	NODE_232_length_22415_cov_10.614334:20961-19946
Tb927.10.290:mRNA-p1-CDS1		84898	85593	complete	NODE_232_length_22415_cov_10.614334:20902-20207
utr_Tb927.10.290:mRNA_1		84839	84897	complete	NODE_232_length_22415_cov_10.614334:20961-20903
utr_Tb927.10.290:mRNA_2		85594	85854	complete	NODE_232_length_22415_cov_10.614334:20206-19946
Tb927.7.2050		515353	517797	complete	NODE_58_length_86697_cov_11.062538:1809-4253
Tb927.7.2050:mRNA		515353	517797	complete	NODE_58_length_86697_cov_11.062538:1809-4253
exon_Tb927.7.2050-E1		515353	517797	complete	NODE_58_length_86697_cov_11.062538:1809-4253
Tb927.7.2050:mRNA-p1-CDS1		515353	517776	complete	NODE_58_length_86697_cov_11.062538:1809-4232
utr_Tb927.7.2050:mRNA_1		517777	517797	complete	NODE_58_length_86697_cov_11.062538:4233-4253
Tb927.4.3770		986478	988085	complete	NODE_599_length_8208_cov_10.621695:6788-5181
Tb927.4.3770:mRNA		986478	988085	complete	NODE_599_length_8208_cov_10.621695:6788-5181
exon_Tb927.4.3770-E1		986478	988085	complete	NODE_599_length_8208_cov_10.621695:6788-5181
Tb927.4.3770:mRNA-p1-CDS1		986612	988069	complete	NODE_599_length_8208_cov_10.621695:6654-5197
utr_Tb927.4.3770:mRNA_1		986478	986611	complete	NODE_599_length_8208_cov_10.621695:6788-6655
utr_Tb927.4.3770:mRNA_2		988070	988085	complete	NODE_599_length_8208_cov_10.621695:5196-5181
Tb927.7.6390		1733200	1736279	partial	NODE_121_length_51269_cov_11.178270:20786-23826,NODE_121_length_51269_cov_11.178270:23927-24096
Tb927.7.6390:mRNA		1733200	1736279	partial	NODE_121_length_51269_cov_11.178270:20786-23826,NODE_121_length_51269_cov_11.178270:23927-24096
exon_Tb927.7.6390-E1		1733200	1736279	partial	NODE_121_length_51269_cov_11.178270:20786-23826,NODE_121_length_51269_cov_11.178270:23927-24096
Tb927.7.6390:mRNA-p1-CDS1		1733200	1736106	complete	NODE_121_length_51269_cov_11.178270:20786-23692
utr_Tb927.7.6390:mRNA_1		1736107	1736279	partial	NODE_121_length_51269_cov_11.178270:23927-24096
Tb927.4.3790		990552	992157	complete	NODE_599_length_8208_cov_10.621695:2542-937
Tb927.4.3790:mRNA		990552	992157	complete	NODE_599_length_8208_cov_10.621695:2542-937
exon_Tb927.4.3790-E1		990552	992157	complete	NODE_599_length_8208_cov_10.621695:2542-937
Tb927.4.3790:mRNA-p1-CDS1		990552	991949	complete	NODE_599_length_8208_cov_10.621695:2542-1145
utr_Tb927.4.3790:mRNA_1		991950	992157	complete	NODE_599_length_8208_cov_10.621695:1144-937
Tb927.10.2350		604810	606087	partial	NODE_240_length_21199_cov_10.219439:12888-12341,NODE_240_length_21199_cov_10.219439:12240-11439
Tb927.10.2350:mRNA		604810	606087	partial	NODE_240_length_21199_cov_10.219439:12888-12341,NODE_240_length_21199_cov_10.219439:12240-11439
exon_Tb927.10.2350-E1		604810	606087	partial	NODE_240_length_21199_cov_10.219439:12888-12341,NODE_240_length_21199_cov_10.219439:12240-11439
Tb927.10.2350:mRNA-p1-CDS1		604925	605707	partial	NODE_240_length_21199_cov_10.219439:12773-12341,NODE_240_length_21199_cov_10.219439:12240-11819
utr_Tb927.10.2350:mRNA_1		604810	604924	complete	NODE_240_length_21199_cov_10.219439:12888-12774
utr_Tb927.10.2350:mRNA_2		605708	606087	complete	NODE_240_length_21199_cov_10.219439:11818-11439
Tb927.3.4490		1253602	1256295	partial	NODE_65_length_82318_cov_11.243066:79252-78560,NODE_65_length_82318_cov_11.243066:78459-77251
Tb927.3.4490:mRNA		1253602	1256295	partial	NODE_65_length_82318_cov_11.243066:79252-78560,NODE_65_length_82318_cov_11.243066:78459-77251
exon_Tb927.3.4490-E1		1253602	1256295	partial	NODE_65_length_82318_cov_11.243066:79252-78560,NODE_65_length_82318_cov_11.243066:78459-77251
Tb927.3.4490:mRNA-p1-CDS1		1254394	1256232	partial	NODE_65_length_82318_cov_11.243066:78459-77314
utr_Tb927.3.4490:mRNA_1		1253602	1254393	partial	NODE_65_length_82318_cov_11.243066:79252-78560
utr_Tb927.3.4490:mRNA_2		1256233	1256295	complete	NODE_65_length_82318_cov_11.243066:77313-77251
Tb927.10.7040		1772060	1774383	complete	NODE_211_length_26186_cov_13.101421:14295-11972
Tb927.10.7040:mRNA		1772060	1774383	complete	NODE_211_length_26186_cov_13.101421:14295-11972
exon_Tb927.10.7040-E1		1772060	1774383	complete	NODE_211_length_26186_cov_13.101421:14295-11972
Tb927.10.7040:mRNA-p1-CDS1		1772065	1773444	complete	NODE_211_length_26186_cov_13.101421:14290-12911
utr_Tb927.10.7040:mRNA_1		1772060	1772064	complete	NODE_211_length_26186_cov_13.101421:14295-14291
utr_Tb927.10.7040:mRNA_2		1773445	1774383	complete	NODE_211_length_26186_cov_13.101421:12910-11972
Tb927.10.9750		2409545	2417903	complete	NODE_2_length_309959_cov_11.774340:31204-22846
Tb927.10.9750:mRNA		2409545	2417903	complete	NODE_2_length_309959_cov_11.774340:31204-22846
exon_Tb927.10.9750-E1		2409545	2417903	complete	NODE_2_length_309959_cov_11.774340:31204-22846
Tb927.10.9750:mRNA-p1-CDS1		2409664	2415270	complete	NODE_2_length_309959_cov_11.774340:31085-25479
utr_Tb927.10.9750:mRNA_1		2409545	2409663	complete	NODE_2_length_309959_cov_11.774340:31204-31086
utr_Tb927.10.9750:mRNA_2		2415271	2417903	complete	NODE_2_length_309959_cov_11.774340:25478-22846
Tb927.1.2985		662952	663556	complete	NODE_30_length_122476_cov_12.494130:16536-17140
Tb927.1.2985:mRNA		662952	663556	complete	NODE_30_length_122476_cov_12.494130:16536-17140
exon_Tb927.1.2985-E1		662952	663556	complete	NODE_30_length_122476_cov_12.494130:16536-17140
Tb927.1.2985:mRNA-p1-CDS1		662973	663269	complete	NODE_30_length_122476_cov_12.494130:16557-16853
utr_Tb927.1.2985:mRNA_1		662952	662972	complete	NODE_30_length_122476_cov_12.494130:16536-16556
utr_Tb927.1.2985:mRNA_2		663270	663556	complete	NODE_30_length_122476_cov_12.494130:16854-17140
Tb927.6.2880		863288	867060	complete	NODE_9_length_206142_cov_11.184209:81900-85672
Tb927.6.2880:mRNA		863288	867060	complete	NODE_9_length_206142_cov_11.184209:81900-85672
exon_Tb927.6.2880-E1		863288	867060	complete	NODE_9_length_206142_cov_11.184209:81900-85672
Tb927.6.2880:mRNA-p1-CDS1		863803	867060	complete	NODE_9_length_206142_cov_11.184209:82415-85672
